2020-05-30 11:40:41,611 [  96814]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.7223.91) 
2020-05-30 11:40:41,611 [  96814]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: com.intellij.platform.images (201.7223.91), JetBrains Repository Search (201.7223.91), HTML Tools (201.7223.91), Perforce (201.7223.91), Refactor-X (201.7223.91), Subversion (201.7223.91), XPathView + XSLT (201.7223.91), XSLT Debugger (201.7223.91), Smali Support (201.7223.91), IDE Settings Sync (201.7223.91), Configuration Script (201.7223.91), Copyright (201.7223.91), CSS (201.7223.91), W3C Validators (201.7223.91), Haml (201.7223.91), Less (201.7223.91), Sass (201.7223.91), Stylus (201.7223.91), Java (201.7223.91), Bytecode Viewer (201.7223.91), CFML (201.7223.91), Git (201.7223.91), ChangeReminder (201.7223.91), Next File Prediction (201.7223.91), Performance Testing (201.7223.91), JUnit (201.7223.91), Task Management (201.7223.91), GitHub (201.7223.91), Time Tracking (201.7223.91), IntelliLang (201.7223.91), TestNG (201.7223.91), Code Coverage for Java (201.7223.91), Emma (201.7223.91), Java HTTP Clients (201.7223.91), Markdown (201.7223.91), ZKM-Unscramble (201.7223.91), Spring AOP/@AspectJ (201.7223.91), Dependency Structure Matrix (201.7223.91), Java IDE Customization (201.7223.91), Recommenders for Java (201.7223.91), Java Stream Debugger (201.7223.91), Eclipse Interoperability (201.7223.91), Java Bytecode Decompiler (201.7223.91), Gradle (201.7223.91), Windows 10 Light Theme (201.7223.91), Properties (201.7223.91), Ant (201.7223.91), Groovy (201.7223.91), Maven (201.7223.91), OSGi (201.7223.91), AspectJ (201.7223.91), Gradle-Java (201.7223.91), Frameworks Starters (201.7223.91), Reactive Streams (Reactor, RxJava) (201.7223.91), Gradle-Maven (201.7223.91), JavaFX (201.7223.91), UML (201.7223.91), Gradle Extension (201.7223.91), Guice (201.7223.91), Java Internationalization (201.7223.91), UI Designer (201.7223.91), Plugin DevKit (201.7223.91), Velocity (201.7223.91), Resource Bundle Editor (201.7223.91), Machine Learning Code Completion (201.7223.91), ASP (201.7223.91), FTP/SFTP Connectivity (ex. Remote Hosts Access) (201.7223.91), Gherkin (201.7223.91), Cucumber for Java (201.7223.91), Cucumber for Groovy (201.7223.91), Mercurial (201.7223.91), EditorConfig (201.7223.91), Terminal (201.7223.91), SSH Remote Run (201.7223.91), WSL Support Framework (201.7223.91), Shell Script (201.7223.91), TextMate bundles (201.7223.91), YAML (201.7223.91), Grazie (201.7223.91), JavaScript and TypeScript (201.7223.91), Flash/Flex (201.7223.91), JavaScript Intention Power Pack (201.7223.91), Database Tools and SQL (201.7223.91), Java SQL Libraries (201.7223.91), Persistence Frameworks (201.7223.91), Play Framework (201.7223.91), Java EE: EJB, JPA, Servlets (201.7223.91), Java EE: Contexts and Dependency Injection (201.7223.91), Helidon (201.7223.91), Java EE: Batch Applications (201.7223.91), Docker (201.7223.91), Kubernetes (201.7223.68), GlassFish (201.7223.91), WildFly (201.7223.91), JSR45 (201.7223.91), JavaScript Debugger (201.7223.91), Node.js (201.7223.91), CoffeeScript (201.7223.91), Kotlin (1.3.72-release-IJ2020.1-1), Android (201.7223.91), Scala (2020.1.36), Big Data Tools (0.2.610), Spy-js (201.7223.91), Jetty (201.7223.91), Resin (201.7223.91), Tomcat and TomEE (201.7223.91), WebSphere (201.7223.91), WebLogic (201.7223.91), Java EE: Bean Validation (201.7223.91), Hibernate (201.7223.91), Java EE: JMS, JSON Processing, Concurrency, Transaction (201.7223.91), Application Servers View (201.7223.91), Java EE: WebSockets (201.7223.91), JBoss Frameworks Base (201.7223.91), Drools (201.7223.91), Arquillian (201.7223.91), Java Server Pages (JSP) (201.7223.91), Java EE: Java Server Faces (201.7223.91), Spring (201.7223.91), Virgo/dmServer (201.7223.91), FreeMarker (201.7223.91), Struts 2 (201.7223.91), GWT (201.7223.91), Spring Batch (201.7223.91), Spring Data (201.7223.91), Spring Messaging (201.7223.91), Spring WebSocket (201.7223.91), Spring OSGi (201.7223.91), Spring Security (201.7223.91), Spring Integration Patterns (201.7223.91), Thymeleaf (201.7223.91), Java EE: Web Services (JAX-WS) (201.7223.91), Spring Web Services (201.7223.91), Grails (201.7223.91), JBoss Seam (201.7223.91), JBoss Seam Pageflow (201.7223.91), JBoss Seam Pages (201.7223.91), JBoss jBPM (201.7223.91), Tapestry (201.7223.91), Java EE: RESTful Web Services (JAX-RS) (201.7223.91), Quarkus (201.7223.91), OpenAPI Specifications (201.7223.91), Maven Extension (201.7223.91), HTTP Client (201.7223.91), Spring MVC (201.7223.91), Spring Web Flow (201.7223.91), IDE Features Trainer (201.7223.99), TSLint (201.7223.91), Angular and AngularJS (201.7223.91), Microservices Application Configuration (201.7223.91), Spring Boot (201.7223.91), Micronaut (201.7223.91), Settings Repository (201.7223.91) 
2020-05-30 11:40:41,921 [  97124]   INFO - cloudConfig.CloudConfigManager - === Exit: JBA_NOT_FOUND === 
2020-05-30 11:40:42,021 [  97224]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2020-05-30 11:40:42,022 [  97225]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=705 
2020-05-30 11:40:42,044 [  97247]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2020-05-30 11:40:42,074 [  97277]   INFO - fs.newvfs.persistent.FSRecords - Marking VFS as corrupted: 'C:\Users\LiangchengJ\Desktop\intellij_idea\windows\system\caches\names.dat' does not exist 
2020-05-30 11:40:42,103 [  97306]   INFO - .history.utils.LocalHistoryLog - local history version mismatch (was: 0, expected: 6), rebuilding... 
2020-05-30 11:40:42,103 [  97306]   INFO - .history.utils.LocalHistoryLog - FS has been rebuild, rebuilding local history... 
2020-05-30 11:40:42,112 [  97315]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2020-05-30 11:40:42,150 [  97353]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2020-05-30 11:40:42,361 [  97564]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: C:\Users\LiangchengJ\Desktop\intellij_idea\windows\bin\fsnotifier64.exe 
2020-05-30 11:40:42,377 [  97580]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2020-05-30 11:40:42,661 [  97864]   INFO - stubs.SerializationManagerImpl - Name storage is repaired 
2020-05-30 11:40:42,682 [  97885]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FilenameIndex'; old = -1, new = 3 
2020-05-30 11:40:42,756 [  97959]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FrameworkDetectionIndex'; old = -1, new = 0 
2020-05-30 11:40:42,765 [  97968]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'TodoIndex'; old = -1, new = 4107 
2020-05-30 11:40:42,791 [  97994]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdIndex'; old = -1, new = 4112 
2020-05-30 11:40:42,865 [  98068]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'filetypes'; old = -1, new = 2 
2020-05-30 11:40:42,895 [  98098]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Stubs'; old = -1, new = 46 
2020-05-30 11:40:43,200 [  98403]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2020-05-30 11:40:43,232 [  98435]   INFO - ation.SbtCompilationSupervisor - Listening to incoming sbt compilation events on port 0. 
2020-05-30 11:40:43,276 [  98479]   INFO - pi.util.registry.RegistryValue - Registry value 'BSP.system.in.process' has changed to 'true' 
2020-05-30 11:40:43,342 [  98545]   INFO - pi.util.registry.RegistryValue - Registry value 'SBT.system.in.process' has changed to 'true' 
2020-05-30 11:40:43,502 [  98705]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Trigram.Index'; old = -1, new = 4099 
2020-05-30 11:40:43,515 [  98718]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'fileIncludes'; old = -1, new = 6 
2020-05-30 11:40:43,688 [  98891]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DomFileIndex'; old = -1, new = -1142435850 
2020-05-30 11:40:43,697 [  98900]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RelaxSymbolIndex'; old = -1, new = 0 
2020-05-30 11:40:43,706 [  98909]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlTagNames'; old = -1, new = 1 
2020-05-30 11:40:43,716 [  98919]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlNamespaces'; old = -1, new = 7 
2020-05-30 11:40:43,725 [  98928]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'html5.custom.attributes.index'; old = -1, new = 1 
2020-05-30 11:40:43,733 [  98936]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'SchemaTypeInheritance'; old = -1, new = 2 
2020-05-30 11:40:43,741 [  98944]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'json.file.root.values'; old = -1, new = 5 
2020-05-30 11:40:43,749 [  98952]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HashFragmentIndex'; old = -1, new = 19115597 
